subway_station,subway_station,subway_station,police,police,police,primary_school,primary_school,primary_school,university,university,university,library,library,library,night_club,night_club,night_club,shopping_mall,shopping_mall,shopping_mall,supermarket,supermarket,supermarket,bus_station,bus_station,bus_station,park,park,park,church,church,church,hospital,hospital,hospital
0,0,4,1,1,4,0,3,12,3,3,7,2,4,7,2,4,7,0,0,0,1,7,19,2,2,17,2,23,60,2,7,25,0,4,23
0,0,5,1,1,14,2,4,21,0,8,46,1,3,27,0,0,12,0,0,21,0,4,49,0,2,41,8,20,60,5,13,60,1,31,60
1,4,4,2,4,10,1,4,9,1,25,30,3,10,16,3,9,13,7,18,22,5,15,30,8,25,38,13,43,60,7,25,53,20,32,58
0,4,5,0,4,9,0,8,13,1,10,17,5,13,24,2,24,36,1,17,44,4,18,36,0,17,38,11,25,57,14,56,60,13,57,60
1,2,8,1,1,22,4,8,22,1,1,15,3,6,26,0,10,34,0,5,60,7,11,55,2,15,50,10,45,60,6,26,60,14,22,50
1,2,14,1,3,25,0,4,36,3,26,60,1,4,60,2,7,60,2,5,60,10,20,60,6,14,60,7,36,60,13,31,60,2,26,60
1,3,6,1,7,9,1,7,12,4,19,27,1,14,20,5,23,39,7,29,44,5,20,27,8,30,51,10,33,60,13,46,60,7,60,60
1,4,8,2,4,5,3,8,12,2,12,19,3,8,18,5,32,40,2,23,29,8,26,44,12,34,50,9,31,59,12,52,60,37,60,60
0,0,5,0,1,8,0,2,16,1,1,40,0,1,18,0,0,11,0,0,3,0,2,38,1,1,26,6,23,60,3,6,45,8,12,60
1,3,8,2,5,18,1,6,22,0,0,20,1,1,28,0,0,10,0,1,22,5,15,55,4,15,55,9,31,60,2,12,60,2,5,60
1,2,7,1,4,8,1,6,11,7,32,45,3,9,22,8,21,40,4,20,50,6,16,37,9,34,55,14,48,60,11,50,60,10,41,60
1,2,5,6,12,17,5,9,13,1,6,21,5,12,18,4,10,17,2,12,26,0,10,27,7,13,27,4,21,46,8,28,48,4,18,38
1,5,5,2,11,15,2,11,14,11,22,23,2,10,16,4,28,47,2,12,18,3,15,22,8,20,21,8,32,60,14,38,50,6,36,54
1,3,6,0,6,9,2,6,11,6,21,47,3,23,41,0,0,2,6,13,24,7,20,31,7,26,38,4,45,60,14,44,60,10,22,55
2,5,7,2,18,25,2,12,14,6,19,29,4,21,26,15,60,60,3,34,57,1,20,36,3,17,41,12,38,60,5,45,60,17,52,60
1,3,3,0,2,6,3,8,14,4,28,57,5,13,24,2,3,8,1,6,10,3,13,29,4,15,24,12,48,60,26,56,60,6,19,41
1,2,5,0,5,18,2,3,23,0,3,34,2,5,24,0,4,16,0,8,24,1,7,45,5,20,46,5,33,60,8,27,60,25,30,60
0,0,4,0,2,16,1,8,22,0,3,53,1,4,29,0,2,11,1,5,19,3,18,51,0,6,37,7,23,60,8,23,60,29,34,60
0,0,8,1,1,18,1,2,23,0,0,30,0,2,43,2,2,30,4,4,36,3,7,60,1,3,60,4,14,60,4,8,60,3,4,60
0,0,4,0,1,12,3,6,22,2,5,55,3,10,24,1,2,8,2,5,11,7,18,50,0,0,25,5,26,60,7,16,60,4,28,60
0,2,6,0,4,11,2,9,22,2,6,42,2,8,27,0,4,8,0,5,13,5,24,52,1,9,39,10,22,60,6,27,60,22,60,60
0,0,2,1,1,7,0,1,19,0,2,45,2,4,22,0,1,6,0,0,9,2,7,42,0,0,14,6,19,60,2,8,54,1,2,60
0,0,4,1,1,11,1,2,20,1,4,47,2,6,24,1,1,8,0,2,11,4,11,50,0,1,26,9,22,60,6,9,60,1,34,60
1,3,7,0,2,11,1,3,18,1,5,32,1,2,17,2,3,11,0,2,3,4,9,40,4,15,31,11,34,60,2,11,51,1,7,60
0,1,4,0,1,8,1,2,14,1,1,32,0,1,15,0,1,9,0,0,3,0,4,31,1,1,24,10,23,60,3,10,35,8,12,59
1,2,11,4,5,24,3,7,40,1,14,60,2,6,38,0,2,13,0,1,14,5,10,60,9,20,60,6,17,60,11,33,60,9,34,60
2,3,8,1,3,11,1,8,14,3,11,29,3,9,18,12,35,43,18,29,38,6,21,38,12,30,56,9,29,54,10,60,60,50,60,60
1,3,6,1,6,9,1,10,17,5,9,36,3,12,26,2,7,20,2,9,33,3,17,38,8,29,48,9,39,60,4,45,60,7,56,60
1,3,5,0,9,12,1,7,15,6,23,32,3,23,37,0,3,5,2,12,15,6,21,25,5,24,38,6,40,60,22,54,60,19,34,41
0,0,0,0,1,6,3,4,5,0,0,1,0,2,2,0,1,5,0,8,14,1,14,22,1,4,7,7,31,45,2,13,17,2,6,8
0,2,4,4,10,11,2,6,9,2,3,7,2,7,13,1,16,24,0,20,32,4,14,24,0,8,23,9,36,60,9,20,33,3,14,19
0,0,1,0,4,4,1,5,5,0,1,4,0,1,3,0,4,8,1,10,17,5,17,29,1,5,6,12,33,49,2,20,29,3,8,24
1,2,5,2,7,11,3,9,13,2,8,17,5,16,21,2,8,26,3,17,26,8,23,34,3,12,29,12,42,60,17,48,60,22,51,60
1,2,13,0,3,25,0,3,32,3,18,60,1,4,53,1,6,58,1,3,60,4,14,60,5,11,60,7,32,60,7,26,60,1,28,60
1,2,9,1,1,21,5,8,21,1,1,17,2,8,27,3,12,38,0,3,60,5,12,56,4,8,51,8,45,60,10,24,60,16,24,50
0,1,5,0,1,12,0,4,13,1,4,23,3,15,20,1,1,4,0,2,11,3,6,22,2,4,37,10,26,60,3,7,27,0,2,8
0,4,5,1,2,4,3,6,10,3,4,10,2,9,12,3,15,21,3,13,31,4,15,37,3,19,31,7,38,60,12,29,52,3,20,32
1,3,4,1,3,5,2,8,12,0,4,8,3,9,13,3,13,25,1,11,24,5,21,32,7,21,25,16,46,60,6,39,54,5,23,40
0,1,1,1,2,4,0,3,6,0,0,3,0,2,3,0,4,10,7,17,21,6,13,21,1,9,13,8,32,54,2,10,20,0,6,14
1,2,4,0,3,4,1,7,8,2,23,35,6,9,13,2,39,60,2,13,19,8,30,39,13,23,41,10,41,60,9,29,59,10,37,60
1,2,9,0,1,18,2,2,23,0,11,60,2,3,29,0,1,16,1,10,41,8,10,60,3,11,60,9,27,60,7,12,60,3,5,60
1,2,7,1,3,13,1,2,19,9,9,34,1,1,12,2,5,6,1,1,21,5,10,50,7,13,41,8,24,60,9,17,55,10,13,60
0,5,7,0,9,20,1,4,12,1,9,23,0,13,23,44,60,60,5,27,48,4,16,32,4,28,52,10,49,60,7,40,60,15,52,60
1,3,6,0,3,11,3,5,9,11,19,24,3,9,16,8,39,54,1,9,16,7,18,32,3,17,34,10,47,60,16,36,53,19,42,57
1,2,7,2,3,11,4,5,20,2,10,49,1,3,19,0,0,8,0,4,33,6,15,56,2,10,55,7,36,60,5,15,60,4,8,58
1,3,6,1,4,11,1,6,12,4,20,46,1,9,22,5,41,60,4,19,28,2,21,28,11,29,51,7,53,60,13,40,60,8,32,57
0,2,3,1,1,5,1,3,7,0,23,25,3,7,11,0,5,21,4,7,11,13,21,36,8,23,29,4,30,60,4,23,39,2,19,37
0,1,7,0,0,14,2,4,22,0,0,59,0,2,27,0,1,7,2,11,44,1,11,60,2,13,60,11,33,60,1,7,60,2,5,60
1,2,8,0,2,19,0,5,20,1,2,25,2,3,17,0,1,9,0,1,17,3,9,55,2,9,55,6,23,60,4,7,60,15,15,60
1,3,4,7,11,16,4,8,13,1,15,22,3,10,18,6,10,22,2,10,22,4,9,25,6,19,24,7,25,50,7,33,48,5,21,43
1,3,4,7,11,16,4,8,13,1,15,22,3,10,18,6,10,22,2,10,22,4,9,25,6,19,24,7,25,50,7,33,48,5,21,43
1,3,4,7,11,16,4,8,13,1,15,22,3,10,18,6,10,22,2,10,22,4,9,25,6,19,24,7,25,50,7,33,48,5,21,43
1,4,7,5,17,23,0,3,9,9,28,47,5,24,39,1,43,56,1,17,52,4,14,22,2,34,60,11,39,60,10,47,60,4,48,60
1,2,5,6,12,17,5,9,13,1,6,21,5,12,18,4,10,17,2,12,26,0,10,27,7,13,27,4,21,46,8,28,48,4,18,38
0,1,2,1,3,9,2,3,5,1,8,15,0,2,6,0,4,13,0,5,10,0,5,11,1,8,14,5,30,58,1,13,30,1,7,15
1,2,3,1,10,13,3,7,13,0,12,25,4,18,31,1,4,8,0,4,8,6,10,25,3,18,30,11,40,60,17,50,60,15,27,33
0,0,10,0,2,19,3,6,36,0,2,50,4,7,42,0,1,10,0,0,7,3,9,60,0,5,59,17,32,60,8,14,60,0,5,60
1,4,5,7,11,15,2,8,12,2,14,40,12,25,48,0,2,6,2,5,14,3,15,26,9,27,44,8,35,60,6,37,60,7,42,60
0,0,3,0,1,5,1,3,12,0,13,19,1,11,20,0,0,1,0,0,0,0,2,17,0,1,24,10,20,60,0,4,37,0,1,8
0,0,8,2,2,15,1,7,27,2,11,45,1,9,32,0,1,6,0,0,5,6,12,41,0,3,50,9,31,60,6,19,60,3,5,37
0,0,12,1,1,20,0,3,34,0,2,49,2,5,44,0,1,14,0,4,11,4,10,60,0,4,60,6,24,60,1,7,60,0,3,60
0,0,9,1,1,15,3,8,30,0,3,47,3,8,32,0,1,8,0,0,5,1,12,50,3,5,52,13,27,60,6,21,60,2,6,59
0,2,10,1,8,23,4,11,39,5,12,60,1,5,42,1,3,15,0,1,14,4,15,60,0,13,60,13,34,60,14,32,60,4,14,60
0,2,8,0,2,16,0,7,26,0,9,47,0,5,30,0,0,6,0,0,5,1,4,44,0,9,52,3,26,60,4,16,60,1,18,42
0,2,3,1,13,22,1,11,18,1,5,14,2,12,22,1,7,18,0,5,9,8,21,36,8,21,35,16,50,60,10,29,45,1,23,47
0,2,3,2,9,16,2,3,8,5,9,12,3,10,14,5,27,28,0,25,27,4,17,22,0,25,33,8,29,52,5,13,19,20,39,41
0,0,0,0,2,6,0,7,10,0,2,2,0,3,5,3,4,4,0,1,1,2,12,22,0,1,8,9,24,56,5,15,22,7,9,10
2,4,8,6,23,35,1,5,8,9,28,35,4,25,36,5,32,60,26,52,60,5,16,24,23,43,59,8,35,54,8,45,60,9,60,60
1,2,5,5,12,15,4,10,14,1,3,19,3,12,18,3,10,15,1,13,23,0,11,29,5,14,30,4,21,47,5,28,47,4,17,37
1,2,5,6,12,16,4,9,14,1,5,22,4,12,18,3,10,16,1,11,24,0,10,28,5,14,30,5,21,47,7,29,47,4,17,38
1,2,5,6,12,17,5,9,13,1,6,21,5,12,18,4,10,17,2,12,26,0,10,27,7,13,27,4,21,46,8,28,48,4,18,38
1,2,5,6,12,17,5,9,13,1,6,21,5,12,18,4,10,17,2,12,26,0,10,27,7,13,27,4,21,46,8,28,48,4,18,38
1,2,5,6,12,17,5,9,13,1,6,21,5,12,18,4,10,17,2,12,26,0,10,27,7,13,27,4,21,46,8,28,48,4,18,38
1,1,2,0,4,6,1,3,7,1,13,15,1,2,7,0,7,13,0,6,9,1,6,13,4,11,15,8,35,59,2,16,35,0,8,22
0,1,2,1,6,19,5,13,15,1,3,6,1,10,15,1,7,13,0,6,6,6,23,35,5,17,23,2,55,60,8,29,43,1,23,30
2,4,8,6,24,36,0,5,8,4,24,31,4,23,35,4,24,60,21,60,60,7,16,21,15,36,58,8,34,52,4,41,59,14,53,60
1,2,3,4,11,17,1,5,10,6,10,14,2,10,21,6,25,29,5,23,28,10,21,29,7,28,35,12,39,60,9,14,25,30,38,42
0,3,6,7,11,19,2,3,5,0,23,29,3,13,21,17,25,32,19,34,56,2,12,21,7,30,53,7,21,40,2,22,36,5,48,60
1,2,8,0,1,15,2,2,23,8,11,60,3,3,26,0,1,13,2,8,34,7,11,60,3,11,60,10,27,60,8,11,60,1,5,46
0,5,6,1,6,11,1,7,11,1,10,38,3,12,21,36,60,60,5,24,36,6,21,31,5,27,45,14,41,60,8,43,60,11,58,60
0,6,6,2,8,15,1,7,11,2,9,26,2,11,22,39,60,60,9,26,37,5,21,30,3,25,51,10,45,60,11,42,60,18,56,60
1,1,7,0,3,16,0,1,25,0,10,34,0,5,15,1,3,9,0,2,30,2,14,57,4,13,45,7,21,60,7,23,60,2,20,60
1,2,8,0,1,15,2,2,23,8,11,60,3,3,26,0,1,13,2,8,34,7,11,60,3,11,60,10,27,60,8,11,60,1,5,46
1,1,7,1,4,12,1,3,15,1,9,34,0,2,12,2,4,6,0,1,12,3,10,39,7,9,40,9,27,60,6,16,54,11,12,60
2,5,7,0,11,16,3,6,16,14,22,25,3,11,20,14,49,58,5,12,30,7,18,31,6,18,35,10,44,60,17,39,60,19,46,60
2,5,7,0,11,16,3,6,16,14,22,25,3,11,20,14,49,58,5,12,30,7,18,31,6,18,35,10,44,60,17,39,60,19,46,60
0,1,5,0,0,6,1,2,15,0,2,43,1,3,16,0,1,4,0,7,17,2,7,32,0,8,37,6,24,60,1,4,52,0,0,20
0,1,6,0,1,10,1,1,15,0,9,34,0,2,12,1,3,6,0,1,14,2,7,38,0,7,35,7,25,60,3,9,52,0,11,60
1,2,4,0,3,4,1,7,8,2,24,34,6,9,13,1,36,60,2,13,18,8,32,40,13,23,41,9,39,60,7,30,59,8,32,60
0,2,4,0,3,5,3,5,8,2,16,21,3,9,11,3,29,53,0,11,16,7,27,32,5,17,30,11,40,60,8,30,43,6,32,52
1,3,9,3,16,26,0,5,11,1,13,24,3,13,28,54,60,60,17,37,60,3,13,38,4,28,60,8,40,60,9,35,60,13,43,60
1,2,7,3,4,13,2,3,17,1,9,34,0,1,12,2,5,6,1,1,13,6,10,49,9,11,39,8,30,60,6,17,56,12,12,60
1,2,6,1,1,9,1,4,20,3,16,33,1,2,11,0,1,7,1,2,30,5,12,50,2,11,46,8,26,60,9,18,57,2,10,56
0,0,11,0,1,18,2,2,23,2,16,59,2,3,36,0,2,42,0,1,43,3,6,60,0,2,60,6,23,60,4,8,60,0,21,60
0,0,3,1,2,6,3,4,8,1,3,22,5,13,17,0,1,3,0,0,9,2,4,15,3,5,25,6,20,60,1,2,15,0,0,4
0,1,3,4,5,8,2,8,10,1,5,7,1,4,15,0,7,10,1,2,9,10,23,26,4,8,17,9,39,60,13,35,46,4,31,48
1,3,5,1,4,7,2,7,11,5,19,28,5,12,19,11,35,45,14,33,50,8,20,31,6,33,51,11,33,60,12,49,60,19,60,60
1,2,5,1,5,13,3,9,14,1,3,7,1,9,15,5,12,22,0,3,32,8,17,26,3,13,28,13,43,60,13,31,46,8,18,35
1,2,6,1,1,3,4,14,16,11,41,60,5,17,33,2,4,4,1,10,19,4,15,27,8,18,36,21,51,60,11,60,60,6,20,46
1,3,7,3,8,10,1,4,11,11,15,30,3,14,22,1,9,35,2,21,41,5,15,33,9,24,48,9,38,60,9,37,60,4,32,60
0,2,17,0,1,25,3,9,47,23,60,60,7,22,60,1,2,51,1,5,57,1,12,60,4,14,60,10,43,60,9,44,60,1,21,60
0,3,5,1,4,10,2,5,13,4,24,32,1,9,17,3,16,28,3,11,27,7,29,43,10,28,39,7,35,53,15,37,60,5,56,60
1,4,8,3,4,6,2,9,13,4,12,28,4,8,16,5,32,37,2,25,31,6,29,45,10,35,51,8,32,59,13,48,60,36,60,60
1,3,7,1,5,11,1,7,15,1,18,28,3,10,24,7,34,38,15,30,39,8,17,34,8,32,52,11,28,59,12,47,60,41,60,60
1,3,7,1,5,11,1,7,15,1,18,28,3,10,24,7,34,38,15,30,39,8,17,34,8,32,52,11,28,59,12,47,60,41,60,60
1,3,7,1,5,11,1,7,15,1,18,28,3,10,24,7,34,38,15,30,39,8,17,34,8,32,52,11,28,59,12,47,60,41,60,60
1,3,7,1,5,11,1,7,15,1,18,29,3,10,24,7,34,38,15,30,38,8,17,33,7,32,52,11,28,59,11,48,60,41,60,60
1,3,7,1,5,11,1,7,15,1,18,28,3,10,24,7,34,38,15,30,39,8,17,34,8,32,52,11,28,59,12,47,60,41,60,60
1,3,7,1,5,11,1,7,15,1,18,28,3,10,24,7,34,38,15,30,39,8,17,34,8,32,52,11,28,59,12,47,60,41,60,60
1,5,6,1,5,8,2,11,15,4,16,32,3,13,23,3,13,31,2,13,28,1,24,39,8,30,52,11,39,60,8,38,60,9,60,60
0,2,7,0,0,7,0,2,12,0,16,29,1,3,12,0,0,8,0,0,2,0,0,27,0,4,20,2,6,60,0,2,36,0,0,31
0,1,5,0,2,4,1,6,12,1,3,9,2,4,7,1,4,7,0,0,1,4,9,19,0,2,21,2,25,60,4,11,26,2,10,23
1,1,8,0,5,17,1,2,21,9,10,55,0,2,28,3,7,29,5,9,32,3,7,59,5,7,58,9,23,60,4,8,60,1,6,60
0,0,6,1,3,18,0,2,19,0,0,17,1,4,20,1,2,16,1,3,28,4,7,50,1,2,46,7,21,60,2,6,60,2,4,54
0,1,5,0,1,4,2,4,13,1,1,25,0,2,9,0,3,7,0,0,2,1,7,24,1,1,22,6,29,60,4,14,29,8,15,30
0,1,6,0,4,13,1,4,21,0,1,43,1,1,24,0,0,13,0,0,23,2,4,52,1,10,38,12,33,60,8,22,60,2,33,60
0,0,4,0,2,14,1,8,22,0,4,53,2,4,29,0,2,11,1,5,19,4,18,49,0,4,35,7,23,60,8,23,60,29,34,60
0,2,7,0,7,12,2,5,20,1,14,33,2,7,22,0,3,11,0,2,14,6,13,56,0,12,42,5,25,60,7,14,60,4,7,60
1,4,7,0,5,9,0,9,13,3,11,19,2,12,25,16,32,44,17,31,41,7,25,36,8,26,49,6,30,58,16,54,60,29,60,60
0,0,6,1,3,19,0,2,18,0,0,17,1,4,22,2,2,17,2,4,30,4,7,53,1,2,51,6,20,60,2,7,60,3,4,57
0,0,4,0,1,11,4,7,22,1,5,55,2,9,26,1,2,8,2,5,12,5,20,52,0,1,30,8,27,60,5,19,60,4,29,60
1,1,6,0,5,16,1,4,21,0,10,34,2,6,23,1,3,15,0,7,26,2,6,44,5,22,42,4,34,60,8,28,60,25,30,60
0,2,7,3,7,12,3,5,22,9,25,35,5,8,24,1,3,13,1,2,13,6,15,58,6,11,43,8,29,60,8,14,60,3,38,60
0,0,3,1,1,6,1,2,14,5,16,21,9,11,20,0,1,1,0,0,0,2,3,17,0,1,25,8,24,60,1,11,38,1,1,8
1,3,7,1,3,12,3,4,21,7,8,33,1,1,14,0,1,8,2,5,32,8,15,60,6,12,42,8,28,60,11,20,60,7,12,60
1,2,6,1,3,11,1,1,11,0,1,26,0,0,10,0,2,6,0,0,8,2,3,39,2,4,37,7,27,60,4,5,50,1,3,57
0,2,7,0,2,15,2,4,23,0,4,39,0,3,22,0,1,8,4,9,39,3,11,60,4,10,57,10,44,60,2,7,60,1,6,60
0,0,11,1,2,24,1,1,32,2,13,37,1,4,22,0,2,18,2,2,38,2,4,60,1,2,60,5,18,60,1,11,60,2,23,60
1,2,9,2,4,19,4,6,22,0,2,25,1,3,21,0,0,11,0,1,21,4,11,55,3,11,60,5,29,60,4,8,60,0,18,60
1,3,6,1,4,8,2,6,10,5,40,46,4,10,17,8,27,39,4,19,48,7,20,29,11,34,55,12,48,60,11,48,60,11,37,60
2,3,19,1,3,31,3,8,40,5,23,60,4,15,60,1,8,60,3,7,60,7,23,60,9,25,60,8,38,60,10,46,60,9,52,60
0,2,9,0,2,20,3,8,22,0,2,20,3,8,29,3,9,38,0,1,57,2,12,48,0,6,47,7,43,60,8,25,60,3,23,60
1,3,15,1,4,28,0,5,36,3,33,60,1,7,60,2,8,60,2,7,60,8,28,60,6,16,60,8,34,60,16,34,60,3,31,60
1,2,5,1,6,13,2,8,13,2,4,7,2,9,14,5,12,23,0,6,32,8,19,26,2,13,30,11,43,60,12,30,45,7,17,34
0,2,4,5,10,11,2,4,9,2,3,7,2,6,12,0,15,23,0,19,32,3,12,24,0,7,19,10,35,60,6,18,33,2,13,20
1,1,6,0,5,19,0,5,23,0,1,34,1,3,30,1,1,21,1,2,31,2,5,49,5,6,45,7,28,60,4,10,60,0,14,60
1,2,5,2,7,11,3,9,12,2,6,14,7,14,21,2,8,16,3,14,23,8,23,36,3,14,29,12,46,60,14,46,60,23,46,60
1,2,4,5,10,11,0,5,7,2,16,24,0,10,15,7,16,21,10,28,34,1,14,20,4,13,24,7,39,55,1,20,40,0,26,38
1,4,17,1,3,24,2,9,40,12,39,60,4,15,60,2,7,60,3,5,60,8,27,60,4,26,60,11,35,60,18,45,60,8,21,60
2,3,20,1,3,34,4,9,42,4,23,60,4,14,60,1,7,60,2,6,60,6,22,60,9,25,60,11,41,60,7,45,60,7,41,60
1,4,5,1,2,5,2,12,16,17,23,35,5,18,35,0,2,5,5,14,14,5,20,30,6,25,36,13,55,60,21,58,60,6,37,45
1,3,4,0,9,12,2,8,16,4,23,27,3,22,35,0,4,5,1,11,14,6,19,28,5,22,38,7,49,60,22,52,60,19,30,39
1,2,5,0,4,4,4,6,13,0,3,21,2,5,9,2,5,7,0,0,2,4,15,22,0,8,22,11,31,60,6,16,29,4,14,23
0,0,4,1,1,12,1,5,19,2,3,54,2,6,24,1,1,8,0,2,11,5,14,51,0,0,27,9,23,60,8,10,60,2,11,60
0,2,7,2,4,19,1,4,20,1,9,32,0,1,12,1,4,6,0,1,17,2,9,55,3,11,46,7,27,60,4,14,60,0,28,60
0,3,5,1,13,23,1,4,8,3,22,33,0,15,28,10,60,60,9,15,39,5,14,23,4,27,60,13,42,60,9,41,60,10,31,59
1,3,4,1,20,23,2,6,13,6,14,28,5,20,32,1,26,33,3,26,29,8,20,30,10,37,49,4,49,60,6,23,43,8,44,60
1,2,13,4,5,26,2,6,46,5,15,60,3,7,43,1,2,17,0,1,16,4,12,60,9,19,60,3,21,60,12,34,60,8,34,60
0,3,7,0,2,11,1,3,19,0,8,32,1,3,17,1,3,11,0,2,3,2,10,44,0,13,31,10,35,60,2,12,54,0,5,60
1,2,6,0,5,15,1,4,24,1,2,50,0,2,29,1,3,15,2,5,24,2,12,60,5,14,46,8,27,60,5,20,60,2,25,60
1,3,6,2,3,11,0,4,15,1,3,31,1,2,17,3,4,10,0,0,3,6,10,38,7,13,29,8,43,60,6,13,41,2,12,60
0,1,5,0,2,17,0,2,21,0,2,26,3,5,23,0,2,15,0,0,23,0,5,52,1,10,48,8,20,60,2,13,60,21,26,60
0,1,5,0,1,5,2,4,13,1,1,26,0,2,10,0,2,7,0,0,2,1,7,25,1,1,22,9,29,60,5,15,30,8,15,40
0,0,4,0,3,10,2,6,21,1,7,54,2,11,27,0,5,8,0,5,13,4,21,52,1,2,32,7,32,60,4,19,60,25,60,60
1,2,12,0,1,25,0,1,37,0,13,60,1,2,48,0,4,41,1,2,47,3,9,60,3,9,60,12,29,60,5,12,60,1,5,60
0,1,10,0,3,21,3,8,34,2,16,60,0,5,35,0,2,13,0,0,9,2,9,58,0,7,60,6,28,60,4,27,60,2,20,60
1,3,7,0,4,6,2,7,13,4,13,29,3,9,21,13,37,43,20,33,39,8,22,28,7,29,55,11,30,58,9,59,60,24,60,60
1,3,7,1,4,10,1,8,12,3,19,30,3,11,21,8,24,45,8,32,46,9,18,29,6,34,54,13,35,60,14,47,60,5,60,60
1,3,6,0,5,14,1,3,17,0,1,23,2,5,22,1,3,4,0,4,14,2,6,42,5,16,44,9,29,60,7,13,40,2,4,16
1,4,6,2,5,10,2,7,13,0,13,20,6,18,22,1,27,39,1,35,46,4,23,38,4,21,38,11,31,60,12,52,60,4,60,60
1,3,7,2,4,18,0,5,21,0,0,18,0,1,28,0,1,9,0,0,20,1,10,54,8,18,50,9,27,60,2,9,60,1,5,55
1,2,4,0,6,8,2,7,11,4,9,12,2,11,18,4,12,15,2,8,19,6,25,37,2,9,22,8,36,60,13,46,60,11,37,55
1,3,4,2,4,5,3,8,12,0,3,7,4,8,12,3,14,21,5,7,16,7,20,29,9,19,23,16,44,60,5,39,53,4,33,39
1,2,4,3,10,11,2,4,9,2,5,11,1,6,15,0,15,24,0,24,33,1,13,23,1,11,22,13,38,57,3,16,34,2,10,38
0,1,10,0,2,20,1,2,21,9,12,32,1,3,14,0,2,9,0,1,31,0,5,60,0,4,60,5,20,60,0,8,60,3,20,60
1,3,5,1,11,20,1,5,7,1,18,32,0,14,28,12,60,60,8,18,35,2,16,27,8,28,47,9,46,60,13,44,60,12,30,57
0,4,4,1,3,7,2,5,10,4,30,42,2,8,16,6,24,60,1,8,35,4,19,37,11,37,54,19,51,60,12,43,60,4,43,60
0,0,12,0,2,25,1,2,36,2,4,38,1,3,26,0,1,19,1,3,41,1,4,60,1,4,60,3,16,60,1,9,60,2,22,60
0,2,3,1,2,4,0,6,8,0,22,28,4,9,10,0,12,47,2,9,14,15,27,37,10,21,31,7,34,60,5,27,44,4,28,49
0,1,1,1,6,10,2,9,12,1,2,2,2,5,6,4,5,9,1,3,6,5,18,27,0,7,16,8,38,59,6,19,23,6,10,20
0,5,8,1,9,17,0,6,10,6,24,44,3,30,44,0,1,7,0,12,25,8,16,23,3,25,49,6,32,60,12,40,60,5,43,60
1,4,8,6,20,24,0,3,7,10,28,48,8,24,39,1,45,60,1,32,56,3,13,22,7,31,60,9,42,60,13,53,60,5,56,60
1,1,1,5,7,12,1,7,8,0,7,10,1,6,10,6,7,18,1,6,19,4,17,26,0,11,24,17,35,46,3,14,20,8,32,41
0,0,0,2,3,8,4,6,12,0,1,2,1,4,7,0,1,5,0,0,1,4,13,24,2,2,5,10,33,41,4,18,30,1,6,12
1,3,9,1,4,18,1,7,29,7,7,60,1,3,38,0,1,8,0,0,3,2,5,45,4,10,55,2,21,60,3,14,60,16,17,46
0,0,9,0,2,18,2,6,35,0,5,50,1,8,39,0,1,10,0,0,7,4,12,60,0,4,57,12,31,60,7,18,60,3,5,60
0,1,10,0,8,21,4,9,37,3,14,60,1,6,40,0,1,12,0,1,9,3,13,60,3,13,59,7,26,60,17,34,60,2,13,60
0,2,4,1,12,22,2,9,17,1,9,15,4,15,30,1,9,23,0,5,18,6,21,34,9,24,42,24,50,60,6,30,45,4,23,47
1,2,10,1,9,24,2,12,38,3,5,60,0,4,47,2,3,14,1,1,15,4,17,60,2,13,60,14,36,60,10,34,60,2,8,60
0,2,11,2,4,17,3,7,31,6,11,60,2,3,41,1,1,11,0,0,7,4,7,51,6,7,60,4,25,60,4,13,60,14,17,60
0,0,4,1,1,6,1,4,15,12,17,27,9,13,23,0,1,2,0,0,0,2,7,20,0,6,31,3,20,60,8,16,44,1,1,24
