subway_station,subway_station,subway_station,police,police,police,primary_school,primary_school,primary_school,university,university,university,library,library,library,night_club,night_club,night_club,shopping_mall,shopping_mall,shopping_mall,supermarket,supermarket,supermarket,bus_station,bus_station,bus_station,park,park,park,church,church,church,hospital,hospital,hospital
0,1,6,0,4,11,1,3,14,0,9,34,0,1,11,0,3,6,0,1,10,1,9,35,2,9,36,7,23,60,2,13,50,1,12,60
0,6,6,2,8,15,1,7,12,3,9,28,2,12,21,39,60,60,9,27,38,5,21,30,2,26,51,9,44,60,12,43,60,18,56,60
0,2,6,0,3,11,1,2,14,0,1,30,0,0,10,1,3,6,0,0,8,2,5,40,0,7,33,9,29,60,4,8,52,1,3,60
1,2,9,0,1,18,1,4,22,0,11,60,1,3,27,0,1,14,2,11,44,6,11,60,2,11,60,12,29,60,4,12,60,2,6,60
1,2,3,6,11,17,2,7,10,0,9,12,2,8,16,6,18,29,5,19,26,8,20,29,7,27,36,14,34,60,7,14,23,15,38,44
0,0,1,2,4,7,6,10,12,1,2,2,2,6,8,1,5,7,0,1,5,5,19,26,0,8,17,7,29,60,9,21,30,7,9,18
0,5,7,4,21,31,3,7,10,1,19,26,4,19,30,5,12,60,18,52,60,11,14,19,4,33,51,6,29,48,8,30,60,16,35,60
1,3,5,3,7,12,1,7,9,1,27,42,7,20,38,0,2,3,3,19,25,5,18,28,6,22,43,7,41,60,11,38,60,11,19,44
0,0,9,1,2,18,1,4,33,0,5,49,0,7,38,0,1,9,0,0,5,4,12,60,0,3,60,7,31,60,5,17,60,3,5,60
0,2,10,1,8,23,4,10,38,3,13,60,0,3,44,1,3,12,0,1,14,4,16,60,0,11,60,14,34,60,11,28,60,1,9,60
1,3,5,2,10,14,1,9,12,2,23,39,10,25,39,0,3,3,2,6,15,1,19,25,7,28,36,8,34,60,13,51,60,15,25,59
0,2,12,1,6,25,0,4,41,9,15,60,3,7,43,0,2,14,0,0,13,1,11,60,3,21,60,4,19,60,2,27,60,0,14,60
0,1,11,0,5,19,1,6,37,2,18,60,0,1,44,0,3,16,0,1,15,1,8,60,0,6,60,10,28,60,2,17,60,0,2,60
1,1,4,0,4,9,1,6,10,4,8,10,1,7,15,6,8,14,0,9,16,8,22,32,3,9,22,8,32,60,11,37,60,7,32,44
1,1,4,0,5,9,1,6,10,5,8,11,1,9,15,6,10,14,0,8,18,9,24,34,3,10,22,8,33,60,10,40,60,5,31,47
1,2,5,1,5,13,3,10,14,0,3,7,1,10,15,6,11,22,0,5,26,9,17,26,3,13,28,13,44,60,13,31,46,7,18,37
0,2,3,4,8,8,2,10,10,2,6,9,1,12,17,0,7,13,1,6,19,11,25,30,4,7,22,10,45,60,11,40,53,15,36,50
1,3,7,2,5,19,0,4,21,0,0,18,0,1,29,0,1,7,0,1,18,1,9,51,7,18,50,8,26,60,1,8,53,0,5,50
2,3,7,1,6,8,1,3,11,1,9,16,5,12,20,3,21,36,6,37,45,1,19,30,9,24,38,10,30,54,3,33,60,3,47,60
2,3,4,1,4,5,2,8,14,0,1,2,1,7,9,4,10,15,3,8,9,4,17,23,8,15,21,16,43,60,10,24,47,18,25,30
0,3,4,1,11,12,3,6,9,1,7,9,2,10,16,4,19,25,3,31,33,5,18,24,2,18,27,6,39,60,6,26,37,3,16,23
1,2,5,1,6,13,2,8,13,2,4,7,2,9,13,5,11,20,0,4,30,8,17,26,2,11,28,9,41,60,13,28,43,7,17,34
1,4,4,1,3,7,3,9,14,0,5,8,2,10,14,5,13,24,1,12,26,6,20,29,6,22,28,12,45,60,8,38,52,7,23,40
0,2,5,4,10,11,3,8,13,2,4,13,3,15,18,0,7,13,1,14,18,8,22,33,1,20,28,17,43,60,11,40,60,15,46,60
0,1,6,0,1,10,0,1,14,0,9,34,1,2,12,1,2,6,0,1,13,2,7,38,0,7,39,3,18,60,3,9,53,0,11,60
1,2,5,0,3,4,1,3,8,2,25,30,3,9,13,0,13,60,1,9,17,5,27,39,12,29,44,9,48,60,7,33,50,8,27,60
1,2,8,3,5,18,1,5,21,0,0,18,1,1,27,0,0,9,0,2,18,7,15,51,3,14,50,11,31,60,3,10,60,3,4,54
0,2,7,3,3,19,2,5,20,0,1,16,0,3,16,0,0,9,1,2,19,10,15,53,2,9,51,10,31,60,4,11,58,3,17,60
1,2,8,0,3,17,3,5,18,1,2,25,2,3,16,0,0,9,1,1,19,4,14,52,6,9,52,7,27,60,3,9,60,14,18,60
0,2,7,0,2,10,0,5,16,2,12,34,1,2,11,0,2,7,0,3,29,4,15,45,0,13,47,4,27,60,2,21,52,1,16,60
0,4,6,1,13,26,1,4,5,2,22,36,0,16,31,29,60,60,6,29,42,3,15,21,5,26,60,11,43,60,10,44,60,9,30,60
0,5,8,1,16,23,1,3,6,3,20,44,0,18,32,44,60,60,1,35,60,3,12,21,5,36,60,10,41,60,7,49,60,7,36,60
1,4,6,0,3,11,0,4,15,1,3,31,1,2,17,3,4,10,0,0,3,6,10,38,6,13,29,9,42,60,6,13,41,2,11,60
1,1,4,2,2,4,2,3,7,2,4,36,1,2,12,1,1,1,0,0,3,2,7,15,1,1,7,5,14,43,6,7,22,1,6,18
2,3,7,0,2,11,0,5,15,1,2,30,0,2,15,3,4,10,0,0,3,5,9,32,9,11,30,2,27,60,5,11,40,4,9,58
0,1,7,0,3,23,1,3,23,0,10,43,0,3,31,4,7,45,1,8,34,3,7,58,0,8,60,10,26,60,3,10,60,1,4,60
0,0,3,0,1,12,4,7,21,2,5,55,3,8,24,1,2,8,2,5,11,6,17,48,0,0,25,8,23,60,4,17,60,2,7,60
0,2,5,0,0,17,1,2,23,1,2,36,2,4,26,0,3,16,0,4,25,0,7,55,3,21,44,5,25,60,4,22,60,21,29,60
1,3,7,0,2,11,1,2,18,0,6,32,1,2,17,1,3,11,0,2,4,3,9,41,6,13,31,13,31,60,1,13,51,0,3,60
0,0,5,0,2,16,2,9,22,0,2,54,0,4,29,0,2,11,0,5,19,3,17,48,0,6,37,6,24,60,6,24,60,29,32,60
0,0,2,0,1,5,0,1,10,0,0,15,0,0,8,0,0,0,0,0,2,0,0,11,5,8,18,3,8,60,0,0,21,0,0,4
1,4,7,0,6,18,2,7,14,7,29,39,2,33,41,0,0,2,5,13,17,6,21,31,6,26,40,6,36,60,12,45,60,7,39,60
2,2,6,3,4,11,1,3,14,1,1,32,0,0,10,1,3,6,0,1,9,3,8,42,6,11,39,11,31,60,5,14,52,2,13,60
1,1,13,1,1,22,2,2,27,0,11,60,2,3,37,0,0,35,1,4,57,4,9,60,3,6,60,9,25,60,5,10,60,2,5,60
1,2,5,3,5,11,3,8,11,2,10,38,6,17,23,4,13,35,12,19,41,4,23,39,5,18,42,10,52,60,14,50,60,15,56,60
0,2,8,1,1,23,4,7,22,1,1,14,2,3,25,1,8,32,1,5,57,4,9,55,1,14,50,10,43,60,5,25,60,13,20,50
1,1,2,4,4,8,2,7,12,1,7,9,2,6,14,1,9,10,2,4,11,13,25,29,4,8,11,5,38,60,11,39,51,5,32,39
0,1,13,1,2,19,1,4,27,14,16,60,2,5,43,1,5,55,0,3,52,0,13,60,0,7,60,5,29,60,1,17,60,8,26,60
0,2,2,1,9,11,2,6,6,1,19,23,1,7,11,2,14,17,0,19,30,4,12,19,3,9,17,10,29,52,7,15,27,2,25,29
0,2,4,5,10,11,2,4,11,3,4,7,2,5,13,0,15,24,0,19,31,2,12,24,0,8,19,10,33,59,6,17,35,2,11,20
0,0,3,1,2,6,3,4,9,1,3,22,5,13,17,0,1,3,0,0,9,2,5,15,3,5,25,6,20,60,1,2,15,0,0,4
1,3,3,0,4,5,3,11,14,0,2,5,4,10,13,6,13,14,1,5,10,8,20,24,6,16,17,18,44,60,9,33,47,6,30,34
1,4,5,1,2,13,3,4,9,3,20,23,3,10,16,24,51,60,6,11,21,11,20,35,1,22,35,11,46,60,12,39,54,17,49,55
0,2,8,2,4,21,1,3,20,0,18,32,0,3,14,0,4,6,0,1,22,2,6,57,2,11,46,3,25,60,5,14,60,2,30,60
1,3,5,0,2,6,0,4,7,20,28,31,1,10,17,2,12,27,3,17,25,3,25,34,6,35,56,12,49,60,9,32,56,9,37,57
1,5,7,1,11,25,0,8,13,3,12,29,2,15,27,39,60,60,10,31,45,4,19,37,2,18,52,11,41,60,9,45,60,15,57,60
0,4,7,1,14,23,1,4,7,2,15,40,0,16,29,38,60,60,1,29,48,2,13,24,5,28,54,10,42,60,8,44,60,9,34,60
2,3,6,0,4,8,0,9,12,3,8,18,0,15,25,12,27,42,5,25,44,5,20,37,6,18,42,5,28,52,21,46,60,20,60,60
0,1,6,0,3,17,0,3,20,0,2,26,3,5,24,0,3,15,0,1,23,0,6,52,1,12,47,8,20,60,3,16,60,22,26,60
0,3,7,0,2,11,1,3,19,0,8,32,1,3,17,1,3,11,0,2,3,2,10,44,0,13,31,10,35,60,2,12,54,0,5,60
0,1,5,0,1,4,2,4,13,1,1,25,0,2,9,0,3,7,0,0,2,1,7,24,1,1,22,6,29,60,4,14,29,8,15,30
0,1,5,0,1,4,0,3,12,2,3,24,0,3,9,0,2,7,0,0,0,2,5,22,2,4,18,4,9,60,0,3,26,0,1,28
1,3,6,4,7,11,3,6,19,1,10,33,2,7,25,0,3,11,0,2,15,6,16,58,2,12,46,7,15,60,6,19,60,6,14,60
0,0,9,0,4,25,1,3,29,0,0,36,1,4,40,0,3,36,2,5,34,1,8,60,2,4,60,5,23,60,3,9,60,1,3,60
0,2,5,1,1,15,1,7,22,1,2,55,0,3,31,1,3,12,2,6,21,7,17,56,3,14,39,11,30,60,6,30,60,29,36,60
0,1,5,0,2,17,0,2,21,0,2,26,3,5,23,0,2,15,0,0,23,0,5,52,1,10,48,8,20,60,2,13,60,21,26,60
0,1,5,0,2,17,0,2,21,0,2,26,3,5,23,0,2,15,0,0,23,0,5,52,1,10,48,8,20,60,2,13,60,21,26,60
0,2,4,0,4,4,1,5,6,2,15,21,2,7,11,2,18,42,0,11,15,3,26,31,2,14,26,15,40,57,7,25,41,3,27,49
0,2,7,3,3,19,4,5,20,0,1,16,1,3,16,0,0,9,1,2,19,11,15,56,2,9,51,7,30,60,4,10,60,3,17,60
0,1,10,0,2,22,0,2,27,1,19,34,2,4,18,1,2,11,0,3,34,0,8,60,0,9,60,3,19,60,5,18,60,16,31,60
0,2,7,1,3,18,1,2,20,0,20,34,0,4,14,2,5,6,1,1,23,5,8,55,4,13,46,5,23,60,9,19,60,10,31,60
0,1,7,1,3,18,1,5,17,0,1,16,0,3,13,0,0,9,0,3,19,7,14,53,2,7,49,12,26,60,4,10,57,2,3,60
1,3,6,1,3,7,1,6,9,2,10,38,4,10,16,7,58,60,2,13,24,6,26,40,9,28,44,13,41,60,9,42,60,12,50,60
1,2,7,1,4,12,1,3,15,1,9,34,0,2,12,2,4,6,0,1,12,2,10,40,5,9,40,8,28,60,6,17,53,11,12,60
0,1,6,0,1,10,0,1,14,0,9,34,1,2,12,1,2,6,0,1,13,2,7,38,0,7,39,3,18,60,3,9,53,0,11,60
0,0,13,1,1,23,1,2,27,11,12,33,4,4,18,0,1,13,1,2,37,1,3,60,0,1,60,7,20,60,2,6,60,18,21,60
0,2,8,0,2,14,2,4,22,0,0,58,0,1,24,0,1,11,1,10,47,0,9,60,1,11,60,12,37,60,1,6,60,2,6,60
1,4,7,1,13,20,2,4,9,1,9,32,0,10,27,49,60,60,2,34,44,4,13,27,8,29,53,9,45,60,8,45,60,10,49,60
1,3,6,1,9,9,2,6,8,6,24,29,3,10,14,2,20,27,4,18,33,6,24,43,5,29,37,11,35,57,15,32,59,15,51,60
1,4,5,2,5,9,3,8,13,0,12,19,7,16,24,2,20,34,1,23,42,4,18,38,2,18,35,11,36,60,19,47,60,11,60,60
0,1,7,0,6,13,0,7,25,0,1,22,0,3,24,1,3,21,2,2,38,2,3,52,0,6,46,4,30,60,1,16,60,1,16,60
1,2,5,2,3,5,2,5,10,0,4,5,2,5,11,1,12,17,6,8,20,4,15,32,8,18,26,7,48,60,5,29,48,3,17,41
1,2,4,3,10,11,2,3,10,2,5,8,2,6,13,0,15,26,0,25,33,2,12,22,0,11,22,11,36,58,5,15,37,3,11,21
0,2,9,0,1,20,3,8,23,0,1,31,3,7,28,3,9,39,0,1,58,3,10,48,0,5,48,7,42,60,6,22,60,1,21,49
0,2,5,1,1,6,1,4,15,9,17,27,6,13,23,0,1,2,0,0,0,2,8,20,0,7,28,3,20,60,8,16,45,1,1,24
0,3,5,0,2,10,2,5,21,1,15,39,0,6,25,0,0,3,0,0,0,0,7,27,1,10,31,7,20,60,3,22,52,0,3,28
1,3,5,0,3,5,0,5,12,1,9,16,2,13,23,2,25,37,4,19,46,3,17,35,2,18,44,6,25,50,11,54,60,11,60,60
0,2,3,0,2,6,2,10,14,3,17,32,3,15,24,1,5,9,1,3,10,2,18,29,2,14,21,15,45,60,13,55,60,4,26,46
2,5,7,4,18,26,2,3,6,10,30,39,3,18,37,11,28,33,13,55,60,1,15,24,13,46,60,8,30,45,6,35,50,15,60,60
0,0,12,1,1,25,1,1,30,3,13,34,3,4,22,0,0,16,1,2,38,2,3,60,0,1,60,6,20,60,3,4,60,15,23,60
1,3,7,2,4,20,1,3,21,1,19,32,0,4,14,2,5,6,1,1,22,5,7,54,5,14,45,5,28,60,10,15,60,10,31,60
1,5,6,0,2,15,3,6,12,9,21,24,3,11,18,25,49,58,5,11,19,8,18,33,3,17,39,12,42,60,18,39,57,19,47,60
0,2,6,0,1,7,1,3,17,0,2,43,1,3,17,0,1,4,0,9,17,2,9,33,1,11,43,10,26,60,1,5,56,0,3,20
1,5,7,1,11,25,0,8,13,3,12,29,2,15,27,39,60,60,10,31,45,4,19,37,2,18,52,11,41,60,9,45,60,15,57,60
1,5,7,1,11,25,0,8,13,3,12,29,2,15,27,39,60,60,10,31,45,4,19,37,2,18,52,11,41,60,9,45,60,15,57,60
1,5,7,1,11,25,0,8,13,3,12,29,2,15,27,39,60,60,10,31,45,4,19,37,2,18,52,11,41,60,9,45,60,15,57,60
1,5,7,1,11,25,0,8,13,3,12,29,2,15,27,39,60,60,10,31,45,4,19,37,2,18,52,11,41,60,9,45,60,15,57,60
1,5,7,1,11,26,0,8,13,3,12,29,2,15,27,39,60,60,11,31,45,4,19,37,2,19,52,12,41,60,11,44,60,16,56,60
1,5,7,1,11,25,0,8,13,3,12,29,2,15,27,39,60,60,10,31,45,4,19,37,2,18,52,11,41,60,9,45,60,15,57,60
1,5,7,1,11,25,0,8,13,3,12,29,2,15,27,39,60,60,10,31,45,4,19,37,2,18,52,11,41,60,9,45,60,15,57,60
1,5,7,1,11,25,0,8,13,3,12,29,2,15,27,39,60,60,10,31,45,4,19,37,2,18,52,11,41,60,9,45,60,15,57,60
1,5,7,1,11,25,0,8,13,3,12,29,2,15,27,39,60,60,10,31,45,4,19,37,2,18,52,11,41,60,9,45,60,15,57,60
1,5,7,1,11,26,0,8,13,3,12,29,2,15,27,39,60,60,11,31,45,4,19,37,2,19,52,12,41,60,11,44,60,16,56,60
0,1,8,0,2,15,2,4,25,0,5,41,0,3,23,0,1,12,2,9,46,1,11,60,1,8,57,12,40,60,1,8,60,0,6,60
0,2,3,2,6,13,2,6,10,1,12,17,2,5,10,1,6,13,3,5,7,4,5,11,3,16,21,6,27,50,10,19,38,3,12,24
0,1,2,1,6,14,4,13,15,1,3,6,1,9,15,1,7,12,0,6,6,6,24,33,4,16,23,3,55,60,8,30,42,1,23,30
0,4,6,8,14,26,4,10,12,2,6,19,8,16,21,4,10,40,10,26,51,8,15,21,3,18,39,8,25,51,11,27,49,6,35,53
0,3,6,2,11,19,2,3,5,0,23,29,3,13,21,17,25,33,18,34,58,2,12,22,6,30,52,4,21,40,4,23,37,5,48,60
0,6,7,8,15,26,4,9,11,2,10,22,8,18,22,4,10,60,10,42,60,9,16,23,2,20,42,9,28,51,9,31,55,7,40,60
0,3,5,3,11,17,1,3,6,6,13,24,3,10,18,17,26,30,18,25,39,7,15,19,2,28,43,9,23,48,4,14,27,21,40,60
2,7,8,9,25,29,1,3,7,16,35,43,9,32,41,4,28,60,12,42,60,2,12,24,24,50,60,10,29,59,19,47,60,41,60,60
1,3,7,0,7,12,1,7,10,2,26,46,3,23,42,0,1,2,5,13,24,6,18,25,5,21,41,7,42,60,9,43,60,9,19,59
1,5,8,4,22,28,4,9,13,3,11,31,4,21,25,2,60,60,10,51,60,4,20,28,3,26,49,12,33,57,5,44,60,10,40,60
0,0,8,1,2,15,1,7,26,2,14,45,4,7,30,0,1,5,0,0,4,8,11,38,3,3,49,8,32,60,9,22,60,4,5,33
0,1,10,3,3,22,5,7,33,3,13,60,1,3,38,1,3,11,0,1,13,4,10,60,0,9,60,7,31,60,9,26,60,2,20,60
0,1,10,0,3,18,3,7,36,2,10,60,1,2,47,0,3,15,0,0,12,1,6,55,0,5,60,7,22,60,1,9,60,0,3,60
0,0,8,0,2,15,4,6,31,0,3,49,4,7,36,0,1,10,0,0,7,4,9,59,1,5,52,17,32,60,8,18,60,0,5,60
1,2,9,1,4,19,1,7,32,6,11,60,2,3,40,1,1,9,0,0,6,2,7,48,6,7,60,3,22,60,3,16,60,16,18,60
0,2,5,0,1,8,2,4,18,6,16,29,1,14,24,0,1,3,0,0,0,1,9,22,0,7,28,6,17,60,9,19,47,1,1,24
0,1,10,1,5,23,1,9,36,9,15,60,4,7,36,0,2,11,0,0,8,1,9,60,3,18,56,4,19,60,6,32,60,1,12,60
0,2,12,1,5,25,0,5,42,9,15,60,3,7,44,0,2,14,0,0,13,1,11,60,3,21,60,4,20,60,3,28,60,0,14,60
1,2,10,1,3,22,4,6,44,0,14,60,2,4,48,1,2,21,1,2,14,7,11,60,3,8,56,9,37,60,3,23,60,1,4,60
0,2,18,0,1,25,2,5,42,20,60,60,4,16,60,1,7,60,0,5,60,4,16,60,2,13,60,4,35,60,3,35,60,3,13,60
1,3,7,0,2,11,0,4,16,1,3,31,1,1,17,3,3,11,0,1,3,3,8,38,5,15,31,11,35,60,4,11,47,1,8,60
0,0,6,0,4,12,0,3,21,0,16,49,1,8,24,0,3,11,0,1,13,2,13,58,0,4,36,5,21,60,0,11,60,28,57,60
2,2,6,2,7,10,2,8,22,2,15,34,3,10,26,4,4,11,1,1,13,5,16,55,6,9,44,3,24,60,12,23,60,10,60,60
0,1,8,2,4,20,1,2,24,0,2,34,1,2,29,2,7,34,1,11,31,3,9,57,0,7,60,6,30,60,4,12,60,0,7,60
0,0,0,1,1,7,1,1,7,0,0,4,1,1,8,1,1,11,0,0,8,2,2,25,0,0,10,0,0,35,1,3,22,0,1,42
0,0,1,0,1,7,0,0,14,0,8,45,0,1,21,0,0,5,0,0,7,2,2,34,0,0,14,2,16,60,0,2,40,0,0,60
1,3,5,1,5,15,2,5,23,0,5,51,1,4,29,1,6,11,1,7,20,3,22,58,2,16,42,8,30,60,11,26,60,2,30,60
0,2,3,0,3,8,1,5,19,0,0,7,1,2,7,0,3,5,0,4,19,5,19,49,4,5,17,2,21,60,2,9,31,6,31,39
0,0,0,0,0,8,0,0,15,0,0,11,0,0,4,0,0,8,0,0,13,0,2,25,0,0,7,0,5,33,0,2,27,1,2,32
0,4,18,1,4,30,1,9,40,5,24,60,0,10,60,4,9,60,2,8,60,12,33,60,4,28,60,9,31,60,13,52,60,3,46,60
1,4,6,1,7,10,0,8,15,2,20,28,3,10,22,5,33,37,11,29,41,6,16,33,8,35,53,12,28,58,14,45,60,35,60,60
1,4,5,0,3,9,1,7,9,1,12,18,4,12,16,3,32,46,0,35,56,7,23,40,7,32,51,8,31,57,13,39,60,25,60,60
0,4,7,1,4,6,4,8,13,0,11,19,2,9,17,4,33,37,2,25,34,5,26,44,8,36,50,6,29,57,12,41,60,42,60,60
0,2,12,1,5,25,0,4,42,9,15,60,3,7,44,0,2,14,0,0,13,1,11,60,3,21,60,4,20,60,3,28,60,0,14,60
0,0,0,0,1,5,0,2,7,0,0,1,2,3,8,0,0,4,1,1,14,1,2,17,0,0,18,1,1,42,0,0,13,0,1,45
0,1,11,0,3,18,0,7,37,2,7,60,0,1,47,0,3,16,0,0,12,1,6,58,0,3,60,7,21,60,0,8,60,0,2,60
0,2,6,0,0,6,1,1,13,0,0,27,0,1,21,0,0,2,0,0,2,0,1,20,0,8,27,1,13,60,0,6,45,0,1,23
0,0,12,0,2,20,2,6,36,0,2,50,3,6,42,0,1,11,0,0,9,5,8,60,1,5,60,17,28,60,3,12,60,0,6,60
0,1,10,1,5,23,1,9,35,9,15,60,4,7,36,0,2,11,0,0,8,1,9,60,3,18,56,4,19,60,6,32,60,1,12,60
0,0,0,2,3,6,4,7,10,0,1,2,1,3,8,0,3,5,0,0,1,5,14,23,2,2,7,7,28,43,6,17,30,3,8,13
1,2,3,4,11,17,1,5,10,6,10,14,2,10,21,6,25,29,5,23,28,10,21,29,7,28,35,12,39,60,9,14,25,30,38,42
1,2,3,4,11,17,1,5,10,6,10,14,2,10,21,6,25,29,5,23,28,10,21,29,7,28,35,12,39,60,9,14,25,30,38,42
1,2,3,4,11,17,1,5,10,6,10,15,2,10,20,6,26,29,5,23,28,10,21,29,7,28,35,12,38,60,9,14,25,30,38,42
1,2,3,4,11,17,1,5,10,6,10,14,2,10,21,6,25,29,5,23,28,10,21,29,7,28,35,12,39,60,9,14,25,30,38,42
0,2,4,5,13,16,1,4,6,6,11,22,4,11,18,9,27,29,10,26,28,6,16,20,1,27,41,9,25,58,5,14,26,23,40,58
2,3,6,9,12,16,5,10,14,2,20,22,4,13,21,4,21,48,1,14,36,3,13,25,10,15,26,7,33,51,13,37,58,6,37,54
0,0,4,2,11,16,1,8,16,0,2,6,1,13,25,1,3,7,0,0,0,2,10,27,1,9,20,8,53,60,8,31,60,4,18,27
0,3,5,3,12,15,3,9,14,7,18,23,2,9,16,2,12,36,2,8,15,4,13,18,5,19,20,9,29,57,7,37,44,6,29,48
0,3,3,3,9,14,2,9,9,1,14,19,2,7,13,3,7,13,3,6,11,5,5,16,4,18,22,6,26,49,7,26,39,6,14,33
0,1,1,1,6,8,4,11,12,1,2,2,1,5,7,4,6,9,1,3,6,6,19,29,0,10,16,7,35,60,9,20,27,7,10,19
0,1,1,1,6,8,4,11,12,1,2,2,1,5,7,4,6,9,1,3,6,6,19,29,0,10,16,7,35,60,9,20,27,7,10,19
0,3,3,4,15,16,2,4,12,7,10,19,4,11,22,6,27,28,3,24,28,8,20,25,7,30,38,11,37,60,9,14,27,23,40,48
1,3,7,8,14,24,3,10,11,2,4,17,8,14,21,5,9,31,6,23,50,6,15,25,2,16,38,7,26,52,11,28,45,6,27,49
0,0,0,2,3,5,2,6,10,0,0,1,1,3,7,0,1,3,0,0,1,5,8,18,2,2,3,6,30,43,4,11,27,1,5,10
1,2,6,1,1,10,1,4,19,3,16,33,1,2,11,0,1,7,1,2,31,5,14,49,5,11,46,10,27,60,10,19,59,4,11,57
1,2,6,0,1,12,1,4,19,0,2,44,1,3,20,1,1,5,7,10,26,6,12,51,7,12,50,8,35,60,3,8,60,0,3,25
1,5,7,2,4,18,2,7,13,3,20,27,3,14,23,35,60,60,7,24,35,6,21,29,2,24,45,11,43,60,8,41,60,24,55,60
1,4,7,7,16,26,3,10,13,3,15,24,4,20,25,3,49,60,3,40,58,5,18,30,6,18,36,10,33,51,11,41,60,9,46,60
1,3,4,3,7,13,2,6,9,0,26,36,7,18,32,0,2,5,0,18,26,3,17,29,4,23,45,11,40,60,9,41,60,8,19,40
1,4,5,6,11,15,7,9,15,1,21,22,4,11,19,5,11,45,0,11,27,3,12,25,10,17,28,7,29,53,9,37,49,6,29,52
2,3,6,9,12,16,5,10,14,2,20,22,4,13,21,4,21,48,1,14,36,3,13,25,10,15,26,7,33,51,13,37,58,6,37,54
0,1,10,0,3,18,2,6,35,2,10,60,0,2,47,0,2,16,0,0,12,1,5,55,0,5,60,5,22,60,0,9,60,0,3,60
1,4,17,1,3,26,3,9,40,10,33,60,3,15,60,2,8,60,3,6,60,10,27,60,4,29,60,11,38,60,18,47,60,7,21,60
1,2,15,1,2,27,1,2,39,1,16,60,1,5,57,3,5,54,1,3,58,4,14,60,4,11,60,13,28,60,7,21,60,2,6,60
1,5,7,1,4,7,3,9,13,2,12,33,3,12,18,5,20,35,2,25,30,7,28,44,9,33,51,9,34,60,12,46,60,33,60,60
0,1,9,0,1,13,1,1,30,0,2,60,0,1,40,0,0,15,0,0,11,0,1,55,0,7,56,2,20,60,3,4,60,0,3,60
0,0,5,1,2,6,2,4,15,13,18,30,6,14,23,0,1,3,0,0,0,2,9,22,0,2,28,6,22,60,10,17,47,1,1,24
1,3,5,0,9,10,2,5,9,5,25,28,3,12,14,2,20,28,3,22,38,4,22,40,5,27,39,9,35,55,13,31,55,14,50,60
1,3,5,1,1,6,0,3,10,2,8,16,4,13,19,2,19,41,9,33,46,1,16,35,7,21,37,4,30,60,4,34,60,2,35,60
1,4,4,2,6,10,1,4,10,1,25,31,3,10,16,3,10,14,8,18,21,5,16,28,9,25,39,17,44,60,7,28,56,20,32,58
1,2,14,1,3,26,0,4,34,4,23,60,1,4,59,2,8,60,2,6,60,8,23,60,7,17,60,11,34,60,14,35,60,1,28,60
0,1,1,1,4,4,2,5,8,0,4,7,1,3,5,0,7,9,1,7,18,7,19,35,2,6,9,8,37,55,6,24,37,5,21,32
0,2,3,1,5,11,1,7,8,2,3,4,2,9,11,1,9,19,0,0,25,4,11,22,0,5,16,11,35,60,11,24,33,3,14,19
1,4,5,3,5,8,4,6,11,6,16,48,5,15,21,7,28,45,7,39,44,6,24,35,7,29,52,8,49,60,14,47,60,11,60,60
1,1,7,2,2,16,2,3,22,0,0,31,2,2,28,1,1,6,7,7,15,4,5,40,4,12,47,9,27,60,5,8,53,0,3,60
1,4,4,8,10,11,2,6,6,0,7,20,0,8,17,3,16,24,1,31,33,0,13,24,2,14,23,7,38,60,3,20,42,0,13,40
1,3,7,2,6,18,1,6,24,0,0,19,0,2,29,0,1,8,0,1,21,1,9,52,8,17,51,9,29,60,2,11,59,1,5,56
1,2,7,0,3,12,1,6,10,2,7,12,3,12,16,3,20,32,11,32,43,3,17,29,8,20,33,8,37,60,12,27,52,8,17,36
1,3,4,0,6,9,3,5,12,3,8,14,4,12,21,2,11,24,2,8,26,5,20,36,2,10,22,6,34,60,13,45,60,12,40,60
0,4,5,0,3,9,0,7,13,1,9,19,5,14,24,3,16,36,1,13,43,4,17,34,1,18,35,12,25,54,14,53,60,13,52,60
